Time Interval	Source	Target	Weight
200711	cnews.canoe.ca	macleans	2
200711	www.web.net	globeandmail	1
200711	www.gca.ca	globeandmail	18
200711	www.liberal.ca	globeandmail	693
200711	www.egale.ca	cbc	22
200711	www.canadiancrc.com	torontosun	5
200711	www.ccsd.ca	cbc	11
200711	www.davidsuzuki.org	torontosun	6
200711	partimarijuana.org	radio-canada	1
200711	www.cbc.ca	cbc	46
200711	greenparty.ca	torontosun	18
200711	www.nosharia.com	nationalpost	1
200711	www.canadiancrc.com	nationalpost	58
200711	greenparty.ca	globeandmail	286
200711	www.globeandmail.ca	globeandmail	2
200711	greenparty.ca	radio-canada	27
200711	cbc.ca	cbc	8
200711	blocquebecois.org	cbc	1
200711	www.canadafirst.net	nationalpost	2
200711	www.nawl.ca	cbc	5
200711	www.westcan.org	nationalpost	2
200711	www.nosharia.com	cbc	2
200711	www.davidsuzuki.org	nationalpost	8
200711	www.afn.ca	cbc	12
200711	www.equalvoice.ca	globeandmail	6
200711	www.newsworld.cbc.ca	cbc	6
200711	www.ndp.ca	globeandmail	8
200712	www.canadiancrc.com	cbc	16
200712	www.davidsuzuki.org	cbc	444
200712	www.macleans.ca	macleans	84
200712	www.canadianlandmine.org	radio-canada	3
200712	www.libertarian.ca	cbc	10
200712	www.canadians.org	nationalpost	1
200712	www.thenextgreatprimeminister.ca	cbc	2
200712	www.canadiancrc.com	nationalpost	49
200712	www.libertarian.ca	torontosun	1
200712	www.gca.ca	cbc	24
200712	www.globeandmail.com	globeandmail	3
200712	www.acp-cpa.ca	cbc	5
200712	www.nosharia.com	radio-canada	1
200712	www.davidsuzuki.org	globeandmail	23
200712	www.canadians.org	cbc	46
200712	www.greenparty.ca	globeandmail	1
200712	www.web.net	globeandmail	1
200712	www.acp-cpa.ca	globeandmail	10
200712	blocquebecois.org	cbc	1
200712	www.ndp.ca	globeandmail	20
200712	www.ndp.ca	nationalpost	1
200712	www.acp-cpa.ca	nationalpost	1
200712	www.theglobeandmail.com	globeandmail	252
200712	cbc.ca	cbc	8
200712	www.canadianfreespeech.com	cbc	2
200712	www.davidsuzuki.org	nationalpost	33
200712	www.newsworld.cbc.ca	cbc	6
200712	www.canada.com	nationalpost	28
200712	www.afn.ca	cbc	12
200712	www.egale.ca	globeandmail	6
200712	partimarijuana.org	cbc	1
200712	www.gca.ca	macleans	4
200712	www.canoe.ca	torontosun	2
200712	www.nawl.ca	radio-canada	5
200712	www.nosharia.com	globeandmail	6
200712	www.nosharia.com	cbc	2
200712	greenparty.ca	nationalpost	54
200712	www.canadianlandmine.org	cbc	6
200712	www.equalvoice.ca	globeandmail	6
200712	www.nosharia.com	nationalpost	1
200712	www.canadians.org	globeandmail	55
200712	www.canadiancrc.com	macleans	21
200712	www.westcan.org	nationalpost	2
200712	greenparty.ca	globeandmail	326
200712	www.davidsuzuki.org	torontosun	6
200712	www.nawl.ca	cbc	5
200712	blocquebecois.org	radio-canada	2
200712	www.canadafirst.net	nationalpost	2
200712	www.liberal.ca	cbc	78
200712	greenparty.ca	cbc	234
200712	cnews.canoe.ca	macleans	1
200712	www.canadiancrc.com	torontosun	3
200712	www.canadians.org	macleans	4
200712	www.equalvoice.ca	cbc	12
200712	www.canadafirst.net	cbc	11
200712	www.tv.cbc.ca	cbc	5
200712	www.libertarian.ca	globeandmail	2
200712	www.ccsd.ca	globeandmail	3
200712	www.liberal.ca	nationalpost	12
200712	greenparty.ca	radio-canada	29
200712	www.globeandmail.ca	globeandmail	2
200712	www.nationalpost.com	nationalpost	367
200712	partimarijuana.org	radio-canada	1
200712	www.cbc.ca	cbc	132
200712	www.ccsd.ca	cbc	11
200712	wegovern.ca	globeandmail	1
200712	partivert.ca	globeandmail	1
200712	www.fairvotecanada.org	cbc	3
200712	www.canadiancrc.com	globeandmail	43
200712	www.cbc.ca	radio-canada	16
200712	www.egale.ca	cbc	22
200712	www.ppforum.com	cbc	2
200712	www.ccsd.ca	nationalpost	2
200712	greenparty.ca	torontosun	21
200712	www.liberal.ca	globeandmail	8
200712	www.gca.ca	globeandmail	20
200712	www.canadafirst.net	globeandmail	7
200712	greenparty.ca	macleans	53
200712	www.nosharia.com	macleans	2
200712	www.ccsd.ca	torontostar	4
200712	www.ndp.ca	macleans	12
200712	www.ndp.ca	cbc	15
200801	www.nosharia.com	radio-canada	1
200801	greenparty.ca	globeandmail	244
200801	www.web.net	globeandmail	1
200801	www.acp-cpa.ca	cbc	5
200801	www.libertarian.ca	cbc	10
200801	www.nawl.ca	radio-canada	5
200801	www.canadians.org	nationalpost	1
200801	www.canadafirst.net	cbc	11
200801	www.newsworld.cbc.ca	cbc	6
200801	www.thenextgreatprimeminister.ca	cbc	2
200801	greenparty.ca	nationalpost	49
200801	www.gca.ca	cbc	24
200801	www.liberal.ca	globeandmail	8
200801	www.gca.ca	globeandmail	20
200801	blocquebecois.org	radio-canada	2
200801	www.globeandmail.ca	globeandmail	2
200801	greenparty.ca	radio-canada	31
200801	www.canadianlandmine.org	cbc	6
200801	www.cbc.ca	radio-canada	20
200801	www.liberal.ca	nationalpost	12
200801	www.globeandmail.com	globeandmail	3
200801	www.ccsd.ca	cbc	11
200801	greenparty.ca	cbc	277
200801	www.egale.ca	cbc	22
200801	www.tv.cbc.ca	cbc	5
200801	www.libertarian.ca	globeandmail	2
200801	www.acp-cpa.ca	nationalpost	1
200801	www.egale.ca	globeandmail	6
200801	cbc.ca	cbc	8
200801	www.canadianlandmine.org	radio-canada	3
200801	www.canadians.org	globeandmail	62
200801	www.nosharia.com	globeandmail	6
200801	www.afn.ca	cbc	12
200801	www.canada.com	nationalpost	5
200801	partimarijuana.org	radio-canada	1
200801	www.canadafirst.net	nationalpost	2
200801	www.nationalpost.com	nationalpost	344
200801	www.davidsuzuki.org	globeandmail	28
200801	www.gca.ca	macleans	4
200801	greenparty.ca	torontosun	17
200801	www.greenparty.ca	globeandmail	1
200801	www.macleans.ca	macleans	84
200801	www.davidsuzuki.org	nationalpost	33
200801	cnews.canoe.ca	macleans	1
200801	www.canadiancrc.com	torontosun	3
200801	www.theglobeandmail.com	globeandmail	406
200801	www.nationalpost.com	torontosun	1
200801	www.canadians.org	macleans	4
200801	www.canadiancrc.com	macleans	21
200801	www.canoe.ca	torontosun	2
200801	www.equalvoice.ca	globeandmail	6
200801	www.canadianfreespeech.com	cbc	2
200801	www.ndp.ca	globeandmail	20
200801	www.canadafirst.net	globeandmail	7
200801	www.ccsd.ca	torontostar	4
200801	www.ndp.ca	macleans	12
200801	www.cbc.ca	cbc	206
200801	www.theglobeandmail.com	cbc	3
200801	blocquebecois.org	cbc	1
200801	www.davidsuzuki.org	torontosun	6
200801	wegovern.ca	globeandmail	1
200801	www.canadiancrc.com	globeandmail	44
200801	www.nosharia.com	nationalpost	1
200801	www.ndp.ca	cbc	15
200801	partimarijuana.org	cbc	1
200801	greenparty.ca	macleans	57
200801	www.fairvotecanada.org	cbc	3
200801	www.libertarian.ca	torontosun	1
200801	www.equalvoice.ca	cbc	12
200801	www.canadiancrc.com	cbc	16
200801	www.nosharia.com	macleans	2
200801	www.ccsd.ca	nationalpost	2
200801	www.nawl.ca	cbc	5
200801	www.ppforum.com	cbc	2
200801	www.nosharia.com	cbc	2
200801	www.liberal.ca	cbc	78
200801	www.ndp.ca	nationalpost	1
200801	www.acp-cpa.ca	globeandmail	10
200801	www.davidsuzuki.org	cbc	453
200801	www.westcan.org	nationalpost	2
200801	www.ccsd.ca	globeandmail	3
200801	www.canadiancrc.com	nationalpost	49
200801	www.canadians.org	cbc	52
200802	www.ndp.ca	cbc	9
200802	www.canadians.org	nationalpost	3
200802	www.canadafirst.net	cbc	11
200802	partimarijuana.org	cbc	1
200802	www.ccsd.ca	cbc	12
200802	www.ccsd.ca	globeandmail	3
200802	www.westcan.org	nationalpost	2
200802	www.libertarian.ca	torontosun	1
200802	www.egale.ca	cbc	22
200802	www.acp-cpa.ca	globeandmail	10
200802	blocquebecois.org	cbc	1
200802	cnews.canoe.ca	macleans	1
200802	www.canadiancrc.com	torontosun	3
200802	www.nosharia.com	cbc	2
200802	www.egale.ca	globeandmail	6
200802	www.gca.ca	cbc	26
200802	www.equalvoice.ca	globeandmail	8
200802	www.davidsuzuki.org	globeandmail	30
200802	www.nosharia.com	nationalpost	1
200802	www.ndp.ca	globeandmail	28
200802	www.ppforum.com	cbc	2
200802	www.nosharia.com	radio-canada	1
200802	www.canadiancrc.com	cbc	16
200802	www.tv.cbc.ca	cbc	5
200802	www.globeandmail.ca	globeandmail	2
200802	www.canadians.org	cbc	49
200802	www.canadafirst.net	nationalpost	2
200802	www.newsworld.cbc.ca	cbc	6
200802	www.theglobeandmail.com	globeandmail	389
200802	www.macleans.ca	macleans	84
200802	www.gca.ca	globeandmail	22
200802	www.liberal.ca	globeandmail	8
200802	www.nawl.ca	radio-canada	5
200802	www.canadiancrc.com	macleans	21
200802	www.nawl.ca	cbc	5
200802	www.gca.ca	macleans	4
200802	www.afn.ca	cbc	12
200802	www.equalvoice.ca	cbc	20
200802	www.canadianlandmine.org	radio-canada	3
200802	www.ppforum.ca	cbc	2
200802	www.cbc.ca	cbc	235
200802	www.davidsuzuki.org	torontosun	6
200802	www.davidsuzuki.org	nationalpost	31
200802	www.nosharia.com	macleans	2
200802	www.acp-cpa.ca	cbc	5
200802	www.canadafirst.net	globeandmail	7
200802	www.canoe.ca	torontosun	2
200802	www.canadianlandmine.org	cbc	6
200802	www.liberal.ca	nationalpost	12
200802	www.libertarian.ca	cbc	10
200802	partimarijuana.org	radio-canada	1
200802	www.ndp.ca	nationalpost	1
200802	www.ccsd.ca	torontostar	4
200802	www.fairvotecanada.org	cbc	3
200802	www.ndp.ca	macleans	16
200802	www.nationalpost.com	nationalpost	376
200802	www.cbc.ca	radio-canada	21
200802	www.nosharia.com	globeandmail	6
200802	www.canadianfreespeech.com	cbc	2
200802	www.ccsd.ca	nationalpost	2
200802	www.globeandmail.com	globeandmail	3
200802	www.canadians.org	macleans	4
200802	www.canadiancrc.com	globeandmail	45
200802	wegovern.ca	globeandmail	1
200802	blocquebecois.org	radio-canada	2
200802	www.liberal.ca	cbc	79
200802	www.acp-cpa.ca	nationalpost	1
200802	cbc.ca	cbc	7
200802	www.canadians.org	globeandmail	62
200802	www.libertarian.ca	globeandmail	2
200802	www.canada.com	nationalpost	29
200802	www.web.net	globeandmail	1
200802	www.canadiancrc.com	nationalpost	49
200802	www.davidsuzuki.org	cbc	463
200803	www.libertarian.ca	cbc	12
200803	www.cbc.ca	cbc	260
200803	www.gca.ca	macleans	4
200803	www.canada.com	nationalpost	30
200803	www.acp-cpa.ca	cbc	5
200803	www.davidsuzuki.org	globeandmail	33
200803	blocquebecois.org	radio-canada	2
200803	jnarvey.com	cbc	1
200803	www.davidsuzuki.org	nationalpost	33
200803	www.canadians.org	macleans	4
200803	www.canadafirst.net	globeandmail	7
200803	www.tv.cbc.ca	cbc	5
200803	www.canadiancrc.com	torontosun	5
200803	wegovern.ca	globeandmail	1
200803	www.acp-cpa.ca	globeandmail	10
200803	www.canadianlandmine.org	radio-canada	3
200803	www.liberal.ca	nationalpost	1337
200803	www.macleans.ca	macleans	44
200803	coat.ncf.ca	cbc	1
200803	www.canadiancrc.com	cbc	20
200803	www.ccsd.ca	cbc	12
200803	www.ndp.ca	nationalpost	1
200803	www.web.net	globeandmail	1
200803	www.canadiancrc.com	macleans	20
200803	www.nosharia.com	nationalpost	1
200803	www.egale.ca	globeandmail	6
200803	www.libertarian.ca	torontosun	1
200803	partimarijuana.org	cbc	1
200803	www.acp-cpa.ca	nationalpost	1
200803	www.canadiancrc.com	nationalpost	46
200803	www.nosharia.com	macleans	2
200803	www.canadians.org	nationalpost	4
200803	www.canoe.ca	torontosun	2
200803	www.canadafirst.net	cbc	11
200803	blocquebecois.org	cbc	1
200803	www.nosharia.com	cbc	2
200803	www.davidsuzuki.org	cbc	491
200803	www.canadafirst.net	nationalpost	2
200803	www.gca.ca	cbc	26
200803	www.liberal.ca	cbc	299
200803	www.nawl.ca	radio-canada	5
200803	www.liberal.ca	globeandmail	619
200803	www.cbc.ca	radio-canada	21
200803	www.afn.ca	cbc	12
200803	www.canadianlandmine.org	cbc	3
200803	www.gca.ca	globeandmail	22
200803	www.ccsd.ca	torontostar	4
200803	www.ndp.ca	globeandmail	20
200803	www.nosharia.com	globeandmail	6
200803	www.globeandmail.ca	globeandmail	2
200803	www.egale.ca	cbc	22
200803	www.globeandmail.com	globeandmail	3
200803	www.nhlpa.com	cbc	1
200803	jnarvey.com	macleans	1
200803	www.libertarian.ca	globeandmail	2
200803	www.nationalpost.com	nationalpost	398
200803	www.davidsuzuki.org	torontosun	6
200803	www.westcan.org	nationalpost	2
200803	www.canadianfreespeech.com	cbc	2
200803	www.canadians.org	cbc	51
200803	cbc.ca	cbc	6
200803	www.nosharia.com	radio-canada	1
200803	www.canadiancrc.com	globeandmail	42
200803	www.ccsd.ca	globeandmail	3
200803	www.equalvoice.ca	cbc	16
200803	www.nawl.ca	cbc	5
200803	www.theglobeandmail.com	globeandmail	387
200803	www.ppforum.ca	cbc	2
200803	partimarijuana.org	radio-canada	1
200803	www.canadians.org	globeandmail	75
200803	www.ppforum.com	cbc	2
200803	www.ccsd.ca	nationalpost	2
200803	www.ndp.ca	macleans	12
200803	www.cnn.com	cbc	5
200803	www.equalvoice.ca	globeandmail	8
200803	www.ndp.ca	cbc	17
200803	www.newsworld.cbc.ca	cbc	6
200804	www.ppforum.ca	cbc	2
200804	www.canadiancrc.com	globeandmail	43
200804	wegovern.ca	globeandmail	1
200804	www.equalvoice.ca	globeandmail	8
200804	partimarijuana.org	radio-canada	1
200804	www.canadiancrc.com	nationalpost	56
200804	www.canadians.org	globeandmail	77
200804	www.ndp.ca	macleans	18
200804	www.thenextgreatprimeminister.ca	cbc	2
200804	www.ccsd.ca	torontostar	4
200804	www.canadafirst.net	globeandmail	7
200804	www.nawl.ca	cbc	5
200804	www.canadianlandmine.org	cbc	3
200804	greenparty.ca	macleans	27
200804	www.liberal.ca	nationalpost	1500
200804	www.ndp.ca	cbc	21
200804	www.canadiancrc.com	cbc	16
200804	www.liberal.ca	cbc	360
200804	blocquebecois.org	radio-canada	2
200804	www.davidsuzuki.org	cbc	520
200804	www.libertarian.ca	globeandmail	2
200804	www.acp-cpa.ca	globeandmail	10
200804	www.nosharia.com	radio-canada	1
200804	www.newsworld.cbc.ca	cbc	6
200804	www.tv.cbc.ca	cbc	5
200804	www.canadians.org	cbc	59
200804	www.liberal.ca	globeandmail	712
200804	www.canadiancrc.com	torontosun	20
200804	cnews.canoe.ca	macleans	1
200804	greenparty.ca	cbc	532
200804	www.theglobeandmail.com	globeandmail	77
200804	www.davidsuzuki.org	torontosun	6
200804	www.canadians.org	macleans	4
200804	www.nosharia.com	globeandmail	6
200804	www.ppforum.com	cbc	2
200804	www.ccsd.ca	cbc	12
200804	www.canadians.org	nationalpost	5
200804	www.canadiancrc.com	macleans	15
200804	www.macleans.ca	macleans	92
200804	www.ccsd.ca	globeandmail	3
200804	www.canada.com	nationalpost	28
200804	www.libertarian.ca	torontosun	1
200804	www.canadianfreespeech.com	cbc	2
200804	blocquebecois.org	cbc	1
200804	www.afn.ca	cbc	12
200804	www.gca.ca	globeandmail	22
200804	www.web.net	globeandmail	1
200804	www.ccsd.ca	nationalpost	2
200804	www.nosharia.com	cbc	2
200804	www.acp-cpa.ca	nationalpost	1
200804	greenparty.ca	radio-canada	2730
200804	www.globeandmail.ca	globeandmail	2
200804	www.equalvoice.ca	cbc	16
200804	partimarijuana.org	cbc	1
200804	www.ndp.ca	globeandmail	28
200804	www.ndp.ca	nationalpost	1
200804	www.globeandmail.com	globeandmail	3
200804	cbc.ca	cbc	8
200804	coat.ncf.ca	cbc	1
200804	www.nosharia.com	macleans	2
200804	www.egale.ca	globeandmail	6
200804	www.westcan.org	nationalpost	2
200804	www.davidsuzuki.org	globeandmail	35
200804	www.canadafirst.net	cbc	11
200804	www.gca.ca	macleans	4
200804	www.canoe.ca	torontosun	2
200804	www.greenparty.ca	macleans	1
200804	www.nhlpa.com	cbc	1
200804	www.cbc.ca	radio-canada	21
200804	www.canadianlandmine.org	radio-canada	3
200804	www.egale.ca	cbc	22
200804	www.libertarian.ca	cbc	12
200804	www.gca.ca	cbc	26
200804	greenparty.ca	globeandmail	1890
200804	www.acp-cpa.ca	cbc	5
200804	www.greenparty.ca	cbc	1
200804	greenparty.ca	torontosun	7
200804	www.nosharia.com	nationalpost	1
200804	www.nawl.ca	radio-canada	5
200804	www.canadafirst.net	nationalpost	2
200804	www.nationalpost.com	nationalpost	403
200804	www.cbc.ca	cbc	210
200804	www.davidsuzuki.org	nationalpost	33
200804	greenparty.ca	nationalpost	52
200805	www.ndp.ca	cbc	14
200805	www.nosharia.com	globeandmail	6
200805	www.cbc.ca	cbc	157
200805	www.canadians.org	macleans	4
200805	www.gca.ca	macleans	4
200805	blocquebecois.org	cbc	1
200805	www.ndp.ca	macleans	12
200805	www.canadianfreespeech.com	cbc	2
200805	wegovern.ca	globeandmail	1
200805	www.libertarian.ca	nationalpost	2
200805	www.canadianlandmine.org	radio-canada	3
200805	cpcml.ca	cbc	1
200805	www.egale.ca	globeandmail	6
200805	www.libertarian.ca	torontosun	1
200805	www.acp-cpa.ca	globeandmail	11
200805	greenparty.ca	macleans	29
200805	www.libertarian.ca	globeandmail	2
200805	www.egale.ca	cbc	22
200805	greenparty.ca	radio-canada	1602
200805	www.ccsd.ca	nationalpost	2
200805	www.ccsd.ca	globeandmail	3
200805	greenparty.ca	globeandmail	613
200805	www.newsworld.cbc.ca	cbc	6
200805	www.globeandmail.ca	globeandmail	2
200805	www.ndp.ca	nationalpost	1
200805	blocquebecois.org	radio-canada	2
200805	www.warrenkinsella.com	globeandmail	5
200805	www.tv.cbc.ca	cbc	5
200805	www.globeandmail.com	globeandmail	3
200805	www.thenextgreatprimeminister.ca	cbc	2
200805	www.liberal.ca	cbc	6
200805	www.libertarian.ca	cbc	12
200805	www.canadianlandmine.org	cbc	3
200805	www.nawl.ca	cbc	5
200805	www.gca.ca	globeandmail	22
200805	www.davidsuzuki.org	nationalpost	33
200805	www.canoe.ca	torontosun	2
200805	www.canadians.org	nationalpost	6
200805	www.acp-cpa.ca	cbc	5
200805	www.ndp.ca	globeandmail	16
200805	greenparty.ca	cbc	589
200805	www.ccsd.ca	torontostar	4
200805	cnews.canoe.ca	macleans	1
200805	www.canadafirst.net	nationalpost	2
200805	www.canadafirst.net	globeandmail	7
200805	greenparty.ca	nationalpost	62
200805	www.ccsd.ca	cbc	11
200805	www.canada.com	nationalpost	28
200805	www.davidsuzuki.org	cbc	533
200805	coat.ncf.ca	cbc	1
200805	www.davidsuzuki.org	globeandmail	39
200805	www.nosharia.com	macleans	2
200805	www.kurtandersen.com	globeandmail	1
200805	partimarijuana.org	radio-canada	1
200805	www.theglobeandmail.com	globeandmail	195
200805	www.macleans.ca	macleans	108
200805	www.thestar.com	torontostar	3
200805	www.afn.ca	cbc	12
200805	www.canadiancrc.com	nationalpost	58
200805	www.westcan.org	nationalpost	2
200805	www.ppforum.com	cbc	2
200805	cbc.ca	cbc	8
200805	www.web.net	globeandmail	1
200805	www.nosharia.com	radio-canada	1
200805	www.ppforum.ca	cbc	2
200805	www.canadians.org	globeandmail	88
200805	jnarvey.com	nationalpost	2
200805	www.nationalpost.com	nationalpost	472
200805	www.acp-cpa.ca	nationalpost	1
200805	www.davidsuzuki.org	torontosun	6
200805	www.canadiancrc.com	cbc	16
200805	www.cbc.ca	radio-canada	20
200805	www.canadians.org	cbc	71
200805	partimarijuana.org	cbc	1
200805	www.liberal.ca	nationalpost	14
200805	www.liberal.ca	globeandmail	8
200805	www.nawl.ca	radio-canada	5
200805	www.nosharia.com	cbc	2
200805	www.canadafirst.net	cbc	11
200805	www.nosharia.com	nationalpost	1
200805	www.warrenkinsella.com	macleans	1
200805	greenparty.ca	torontosun	7
200805	www.canadiancrc.com	macleans	15
200805	www.canadiancrc.com	torontosun	24
200805	www.gca.ca	cbc	28
200805	www.canadiancrc.com	globeandmail	36
200806	www.canadafirst.net	globeandmail	7
200806	www.ccsd.ca	torontostar	4
200806	www.ndp.ca	macleans	22
200806	cpcml.ca	cbc	1
200806	www.egale.ca	cbc	22
200806	www.nosharia.com	nationalpost	1
200806	www.canadians.org	macleans	4
200806	www.equalvoice.ca	cbc	16
200806	www.acp-cpa.ca	cbc	5
200806	blocquebecois.org	radio-canada	2
200806	www.warrenkinsella.com	macleans	1
200806	partimarijuana.org	cbc	1
200806	www.ppforum.ca	cbc	2
200806	jnarvey.com	nationalpost	2
200806	www.libertarian.ca	torontosun	1
200806	www.gca.ca	macleans	4
200806	www.newsworld.cbc.ca	cbc	6
200806	www.acp-cpa.ca	globeandmail	10
200806	www.cbc.ca	cbc	155
200806	www.libertarian.ca	globeandmail	2
200806	partimarijuana.org	radio-canada	1
200806	www.canadianlandmine.org	cbc	3
200806	cbc.ca	cbc	8
200806	www.ppforum.com	globeandmail	1
200806	www.canada.com	nationalpost	2
200806	www.ccsd.ca	globeandmail	3
200806	www.ccsd.ca	cbc	11
200806	coat.ncf.ca	cbc	1
200806	www.reddotcampaign.ca	globeandmail	1
200806	www.ndp.ca	globeandmail	36
200806	jnarvey.com	cbc	2
200806	www.acp-cpa.ca	nationalpost	1
200806	www.libertarian.ca	nationalpost	2
200806	www.tv.cbc.ca	cbc	5
200806	www.canadians.org	cbc	72
200806	greenparty.ca	cbc	886
200806	www.westcan.org	nationalpost	2
200806	www.davidsuzuki.org	nationalpost	45
200806	www.nosharia.com	radio-canada	1
200806	greenparty.ca	globeandmail	454
200806	www.web.net	globeandmail	1
200806	www.afn.ca	cbc	12
200806	www.ndp.ca	cbc	23
200806	www.canadianlandmine.org	radio-canada	3
200806	www.davidsuzuki.org	globeandmail	65
200806	www.globeandmail.ca	globeandmail	2
200806	greenparty.ca	radio-canada	1422
200806	greenparty.ca	torontosun	9
200806	greenparty.ca	nationalpost	146
200806	www.canadiancrc.com	globeandmail	36
200806	blocquebecois.org	cbc	1
200806	www.thestar.com	torontostar	2
200806	www.ppforum.com	cbc	2
200806	www.thenextgreatprimeminister.ca	cbc	2
200806	www.canoe.ca	torontosun	2
200806	greenparty.ca	macleans	33
200806	www.blueplanetproject.net	cbc	2
200806	www.cbc.ca	radio-canada	20
200806	www.canadiancrc.com	cbc	16
200806	www.warrenkinsella.com	globeandmail	4
200806	www.nationalpost.com	nationalpost	459
200806	www.ppforum.ca	globeandmail	1
200806	www.canadianfreespeech.com	cbc	2
200806	www.macleans.ca	macleans	108
200806	www.gca.ca	cbc	34
200806	www.warrenkinsella.com	torontosun	1
200806	www.davidsuzuki.org	cbc	684
200806	www.ccsd.ca	nationalpost	2
200806	www.libertarian.ca	cbc	12
200806	www.ndp.ca	nationalpost	2
200806	www.liberal.ca	cbc	93
200806	www.canadians.org	globeandmail	97
200806	www.warrenkinsella.com	nationalpost	1
200806	www.nosharia.com	globeandmail	6
200806	www.equalvoice.ca	globeandmail	8
200806	www.canadians.org	nationalpost	11
200806	www.globeandmail.com	globeandmail	3
200806	www.canadafirst.net	nationalpost	2
200806	www.liberal.ca	nationalpost	405
200806	www.davidsuzuki.org	torontosun	8
200806	www.canadiancrc.com	macleans	15
200806	www.gca.ca	globeandmail	22
200806	www.theglobeandmail.com	globeandmail	236
200806	www.warrenkinsella.com	cbc	1
200806	www.liberal.ca	globeandmail	181
200806	www.nawl.ca	cbc	5
200806	www.nosharia.com	macleans	2
200806	www.egale.ca	globeandmail	6
200806	www.canadiancrc.com	nationalpost	58
200806	www.greenparty.ca	nationalpost	1
200806	www.nawl.ca	radio-canada	5
200806	cnews.canoe.ca	macleans	2
200806	www.canadiancrc.com	torontosun	24
200806	www.canadafirst.net	cbc	11
200806	www.nosharia.com	cbc	2
200806	wegovern.ca	globeandmail	1
200807	www.ndp.ca	nationalpost	3
200807	www.canadians.org	nationalpost	12
200807	www.canada.com	nationalpost	25
200807	www.canadians.org	macleans	4
200807	www.liberal.ca	globeandmail	263
200807	www.gca.ca	globeandmail	22
200807	www.ccsd.ca	globeandmail	3
200807	www.canadiancrc.com	nationalpost	58
200807	www.ndp.ca	globeandmail	36
200807	www.canadianlandmine.org	cbc	3
200807	www.nawl.ca	cbc	5
200807	www.web.net	globeandmail	1
200807	blocquebecois.org	radio-canada	4
200807	www.ndp.ca	macleans	22
200807	www.ccsd.ca	torontostar	4
200807	www.canadafirst.net	globeandmail	7
200807	www.ccsd.ca	cbc	11
200807	www.reddotcampaign.ca	globeandmail	1
200807	www.globeandmail.com	globeandmail	3
200807	www.gca.ca	macleans	4
200807	www.thenextgreatprimeminister.ca	cbc	2
200807	www.warrenkinsella.com	macleans	2
200807	www.canadianfreespeech.com	cbc	2
200807	www.egale.ca	globeandmail	6
200807	partimarijuana.org	cbc	1
200807	www.liberal.ca	nationalpost	997
200807	www.davidsuzuki.org	globeandmail	80
200807	greenparty.ca	nationalpost	90
200807	www.canoe.ca	torontosun	2
200807	partimarijuana.org	radio-canada	1
200807	www.canadafirst.net	nationalpost	2
200807	www.canadafirst.net	cbc	11
200807	www.acp-cpa.ca	globeandmail	10
200807	greenparty.ca	torontosun	10
200807	www.gca.ca	cbc	34
200807	www.globeandmail.ca	globeandmail	2
200807	greenparty.ca	radio-canada	602
200807	www.equalvoice.ca	globeandmail	8
200807	www.cbc.ca	cbc	156
200807	coat.ncf.ca	radio-canada	1
200807	www.acp-cpa.ca	cbc	5
200807	www.canadians.org	globeandmail	100
200807	www.davidsuzuki.org	nationalpost	49
200807	www.davidsuzuki.org	torontosun	9
200807	www.theglobeandmail.com	globeandmail	381
200807	www.libertarian.ca	torontosun	1
200807	coat.ncf.ca	globeandmail	1
200807	www.ppforum.ca	macleans	2
200807	scottdiatribe.gluemeat.com	macleans	3
200807	www.nawl.ca	radio-canada	5
200807	www.libertarian.ca	cbc	12
200807	www.canadiancrc.com	cbc	16
200807	www.greenroofs.org	nationalpost	1
200807	www.ppforum.com	macleans	2
200807	wegovern.ca	globeandmail	1
200807	www.canadiancrc.com	globeandmail	36
200807	www.newsworld.cbc.ca	cbc	6
200807	www.canadiancrc.com	macleans	15
200807	www.warrenkinsella.com	nationalpost	1
200807	www.nosharia.com	globeandmail	6
200807	www.ndp.ca	cbc	26
200807	www.canadianlandmine.org	radio-canada	3
200807	www.warrenkinsella.com	globeandmail	5
200807	www.ppforum.ca	cbc	2
200807	www.nosharia.com	nationalpost	1
200807	blocquebecois.org	cbc	1
200807	www.nosharia.com	cbc	2
200807	www.canadians.org	cbc	75
200807	www.nosharia.com	radio-canada	1
200807	www.davidsuzuki.org	cbc	861
200807	cnews.canoe.ca	macleans	2
200807	www.canadiancrc.com	torontosun	24
200807	www.libertarian.ca	globeandmail	2
200807	www.tv.cbc.ca	cbc	5
200807	greenparty.ca	cbc	359
200807	www.egale.ca	cbc	22
200807	www.cbc.ca	radio-canada	20
200807	www.greenparty.ca	globeandmail	1
200807	greenparty.ca	macleans	39
200807	www.blueplanetproject.net	cbc	2
200807	www.warrenkinsella.com	torontostar	2
200807	www.equalvoice.ca	cbc	16
200807	www.nationalpost.com	nationalpost	462
200807	www.acp-cpa.ca	nationalpost	1
200807	www.ppforum.ca	globeandmail	1
200807	www.nosharia.com	macleans	2
200807	www.macleans.ca	macleans	120
200807	www.westcan.org	nationalpost	2
200807	www.progressivebloggers.ca	cbc	2
200807	www.ppforum.com	globeandmail	1
200807	cbc.ca	cbc	8
200807	coat.ncf.ca	cbc	2
200807	www.libertarian.ca	nationalpost	2
200807	www.ccsd.ca	nationalpost	2
200807	greenparty.ca	globeandmail	406
200807	www.liberal.ca	cbc	156
